LOC,NOM_LOC,AGEB,MZA,CVE_MZA1,VPH_C_ELEC,VPH_AEASP,VPH_DRENAJ,VPH_C_SERV
0001,Gustavo A. Madero,0506,018,00010506018,35,35,35,35
0001,Gustavo A. Madero,0506,019,00010506019,32,32,32,32
0001,Gustavo A. Madero,0506,020,00010506020,74,74,74,74
0001,Gustavo A. Madero,0506,021,00010506021,75,75,75,75
0001,Gustavo A. Madero,0506,022,00010506022,32,32,32,32
0001,Gustavo A. Madero,0506,023,00010506023,31,31,31,31
0001,Gustavo A. Madero,0506,024,00010506024,79,79,79,79
0001,Gustavo A. Madero,0506,025,00010506025,29,29,29,29
0001,Gustavo A. Madero,0506,026,00010506026,31,31,31,31
0001,Gustavo A. Madero,0506,027,00010506027,33,33,33,33
0001,Gustavo A. Madero,0506,028,00010506028,28,28,28,28
0001,Gustavo A. Madero,0506,029,00010506029,26,26,26,26
0001,Gustavo A. Madero,0510,001,00010510001,*,*,*,*
0001,Gustavo A. Madero,0510,002,00010510002,72,72,72,72
0001,Gustavo A. Madero,0510,003,00010510003,88,88,88,88
0001,Gustavo A. Madero,0510,004,00010510004,16,16,16,16
0001,Gustavo A. Madero,0510,005,00010510005,97,97,97,97
0001,Gustavo A. Madero,0510,006,00010510006,27,7,27,27
0001,Gustavo A. Madero,0525,001,00010525001,0,0,0,0
0001,Gustavo A. Madero,0525,002,00010525002,66,66,66,66
0001,Gustavo A. Madero,0525,003,00010525003,0,0,0,0
0001,Gustavo A. Madero,0525,004,00010525004,0,0,0,0
0001,Gustavo A. Madero,0525,005,00010525005,*,*,*,*
0001,Gustavo A. Madero,0525,006,00010525006,*,*,*,*
0001,Gustavo A. Madero,0525,007,00010525007,0,0,0,0
0001,Gustavo A. Madero,0525,008,00010525008,0,0,0,0
0001,Gustavo A. Madero,0525,009,00010525009,0,0,0,0
0001,Gustavo A. Madero,0525,010,00010525010,0,0,0,0
0001,Gustavo A. Madero,0525,011,00010525011,17,17,17,17
0001,Gustavo A. Madero,0525,012,00010525012,0,0,0,0
0001,Gustavo A. Madero,0525,013,00010525013,34,34,34,34
0001,Gustavo A. Madero,0525,014,00010525014,40,40,40,40
0001,Gustavo A. Madero,0525,015,00010525015,40,40,40,40
0001,Gustavo A. Madero,0525,016,00010525016,59,59,59,59
0001,Gustavo A. Madero,0525,017,00010525017,26,26,26,26
0001,Gustavo A. Madero,0525,018,00010525018,67,67,67,67
0001,Gustavo A. Madero,0559,001,00010559001,0,0,0,0
0001,Gustavo A. Madero,0559,002,00010559002,11,11,11,11
0001,Gustavo A. Madero,0559,003,00010559003,28,28,28,28
0001,Gustavo A. Madero,0559,004,00010559004,*,*,*,*
0001,Gustavo A. Madero,0559,005,00010559005,26,25,26,26
0001,Gustavo A. Madero,0559,006,00010559006,59,59,59,59
0001,Gustavo A. Madero,0559,007,00010559007,53,53,53,53
0001,Gustavo A. Madero,0559,008,00010559008,33,32,33,33
0001,Gustavo A. Madero,0559,009,00010559009,6,6,6,6
0001,Gustavo A. Madero,0559,010,00010559010,52,52,52,52
0001,Gustavo A. Madero,0559,011,00010559011,52,52,52,52
